date_time,city_name,category_name,subcategory_name,sku_id,store_id,total_est_qty_sold
"2025-03-06 01:13:10",Agra,Munchies,"Bhujia & Mixtures",559017,33920,1
"2025-03-06 01:13:10",Agra,Munchies,"Bhujia & Mixtures",547731,33920,2
"2025-03-06 01:13:10",Agra,Munchies,"Bhujia & Mixtures",559016,33920,1
"2025-03-06 01:14:53",Agra,Munchies,"Bhujia & Mixtures",547731,33968,0
"2025-03-06 01:14:53",Agra,Munchies,"Bhujia & Mixtures",559017,33968,0
"2025-03-06 01:14:53",Agra,Munchies,"Bhujia & Mixtures",559016,33968,0
"2025-03-06 01:16:46",Agra,Munchies,"Bhujia & Mixtures",547731,34412,0
"2025-03-06 01:16:46",Agra,Munchies,"Bhujia & Mixtures",559017,34412,0
"2025-03-06 01:16:46",Agra,Munchies,"Bhujia & Mixtures",559016,34412,0
"2025-03-06 01:24:41",Agra,Munchies,"Bhujia & Mixtures",547731,35916,0
"2025-03-06 01:24:41",Agra,Munchies,"Bhujia & Mixtures",559016,35916,0
"2025-03-06 01:24:41",Agra,Munchies,"Bhujia & Mixtures",559017,35916,0
"2025-03-06 01:26:55",Agra,Munchies,"Bhujia & Mixtures",559016,36058,0
"2025-03-06 01:26:55",Agra,Munchies,"Bhujia & Mixtures",547731,36058,0
"2025-03-06 01:26:55",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-06 18:33:13",Agra,Munchies,"Bhujia & Mixtures",559017,33920,0
"2025-03-06 18:33:13",Agra,Munchies,"Bhujia & Mixtures",547731,33920,0
"2025-03-06 18:33:13",Agra,Munchies,"Bhujia & Mixtures",559016,33920,0
"2025-03-06 18:36:21",Agra,Munchies,"Bhujia & Mixtures",547731,34412,4
"2025-03-06 18:36:21",Agra,Munchies,"Bhujia & Mixtures",559016,34412,2
"2025-03-06 18:36:21",Agra,Munchies,"Bhujia & Mixtures",559017,34412,1
"2025-03-06 18:46:19",Agra,Munchies,"Bhujia & Mixtures",547731,35916,0
"2025-03-06 18:46:19",Agra,Munchies,"Bhujia & Mixtures",559016,35916,0
"2025-03-06 18:46:19",Agra,Munchies,"Bhujia & Mixtures",559017,35916,0
"2025-03-06 18:49:53",Agra,Munchies,"Bhujia & Mixtures",559016,36058,0
"2025-03-06 18:49:53",Agra,Munchies,"Bhujia & Mixtures",547731,36058,0
"2025-03-06 18:49:53",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-06 18:51:34",Agra,Munchies,"Bhujia & Mixtures",559016,36784,0
"2025-03-06 18:51:34",Agra,Munchies,"Bhujia & Mixtures",547731,36784,0
"2025-03-06 18:51:34",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-07 01:22:37",Agra,Munchies,"Bhujia & Mixtures",559017,36784,1
"2025-03-07 01:22:37",Agra,Munchies,"Bhujia & Mixtures",559016,36784,1
"2025-03-07 01:22:37",Agra,Munchies,"Bhujia & Mixtures",547731,36784,2
"2025-03-07 01:37:04",Agra,Munchies,"Bhujia & Mixtures",547731,33968,1
"2025-03-07 01:37:04",Agra,Munchies,"Bhujia & Mixtures",559017,33968,0
"2025-03-07 01:37:04",Agra,Munchies,"Bhujia & Mixtures",559016,33968,1
"2025-03-11 18:54:44",Agra,Munchies,"Bhujia & Mixtures",559016,34412,0
"2025-03-11 18:54:44",Agra,Munchies,"Bhujia & Mixtures",559017,34412,0
"2025-03-11 18:54:44",Agra,Munchies,"Bhujia & Mixtures",547731,34412,0
"2025-03-11 19:04:01",Agra,Munchies,"Bhujia & Mixtures",559016,36058,0
"2025-03-11 19:04:01",Agra,Munchies,"Bhujia & Mixtures",547731,36058,0
"2025-03-11 19:04:01",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-11 19:06:51",Agra,Munchies,"Bhujia & Mixtures",547731,35916,0
"2025-03-11 19:06:51",Agra,Munchies,"Bhujia & Mixtures",559016,35916,0
"2025-03-11 19:06:51",Agra,Munchies,"Bhujia & Mixtures",559017,35916,0
"2025-03-11 19:36:16",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-11 19:36:16",Agra,Munchies,"Bhujia & Mixtures",547731,36784,1
"2025-03-11 19:36:16",Agra,Munchies,"Bhujia & Mixtures",559016,36784,0
"2025-03-18 01:19:37",Agra,Munchies,"Bhujia & Mixtures",559017,33968,1
"2025-03-18 01:19:37",Agra,Munchies,"Bhujia & Mixtures",547731,33968,2
"2025-03-18 01:19:37",Agra,Munchies,"Bhujia & Mixtures",559016,33968,1
"2025-03-18 01:25:18",Agra,Munchies,"Bhujia & Mixtures",559017,33920,0
"2025-03-18 01:25:18",Agra,Munchies,"Bhujia & Mixtures",547731,33920,0
"2025-03-18 01:25:18",Agra,Munchies,"Bhujia & Mixtures",559016,33920,0
"2025-03-18 01:28:33",Agra,Munchies,"Bhujia & Mixtures",547731,34412,0
"2025-03-18 01:28:33",Agra,Munchies,"Bhujia & Mixtures",559016,34412,0
"2025-03-18 01:28:33",Agra,Munchies,"Bhujia & Mixtures",559017,34412,0
"2025-03-18 01:47:22",Agra,Munchies,"Bhujia & Mixtures",547731,35916,0
"2025-03-18 01:47:22",Agra,Munchies,"Bhujia & Mixtures",559016,35916,0
"2025-03-18 01:47:22",Agra,Munchies,"Bhujia & Mixtures",559017,35916,0
"2025-03-18 01:49:12",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-18 01:49:12",Agra,Munchies,"Bhujia & Mixtures",547731,36784,0
"2025-03-18 01:49:12",Agra,Munchies,"Bhujia & Mixtures",559016,36784,0
"2025-03-18 01:53:59",Agra,Munchies,"Bhujia & Mixtures",547731,36058,2
"2025-03-18 01:53:59",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-18 01:53:59",Agra,Munchies,"Bhujia & Mixtures",559016,36058,1
"2025-03-20 18:59:48",Agra,Munchies,"Bhujia & Mixtures",547731,34412,0
"2025-03-20 18:59:48",Agra,Munchies,"Bhujia & Mixtures",559016,34412,0
"2025-03-20 18:59:48",Agra,Munchies,"Bhujia & Mixtures",559017,34412,0
"2025-03-20 19:27:13",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-20 19:27:13",Agra,Munchies,"Bhujia & Mixtures",547731,36058,0
"2025-03-20 19:27:13",Agra,Munchies,"Bhujia & Mixtures",559016,36058,0
"2025-03-23 13:45:03",Agra,Munchies,"Bhujia & Mixtures",547731,36058,0
"2025-03-23 13:45:03",Agra,Munchies,"Bhujia & Mixtures",559017,36058,0
"2025-03-23 13:45:03",Agra,Munchies,"Bhujia & Mixtures",559016,36058,0
"2025-03-23 13:48:50",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-23 13:48:50",Agra,Munchies,"Bhujia & Mixtures",547731,36784,1
"2025-03-23 13:48:50",Agra,Munchies,"Bhujia & Mixtures",559016,36784,1
"2025-03-27 04:05:55",Agra,Munchies,"Bhujia & Mixtures",559016,33920,0
"2025-03-27 04:05:55",Agra,Munchies,"Bhujia & Mixtures",559017,33920,0
"2025-03-27 04:05:55",Agra,Munchies,"Bhujia & Mixtures",547731,33920,0
"2025-03-27 06:31:09",Agra,Munchies,"Bhujia & Mixtures",559016,33968,0
"2025-03-27 06:31:09",Agra,Munchies,"Bhujia & Mixtures",559017,33968,0
"2025-03-27 06:31:09",Agra,Munchies,"Bhujia & Mixtures",547731,33968,0
"2025-03-27 06:38:10",Agra,Munchies,"Bhujia & Mixtures",547731,36784,0
"2025-03-27 06:38:10",Agra,Munchies,"Bhujia & Mixtures",559016,36784,0
"2025-03-27 06:38:10",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-27 06:45:38",Agra,Munchies,"Bhujia & Mixtures",547731,34412,0
"2025-03-27 06:45:38",Agra,Munchies,"Bhujia & Mixtures",559017,34412,0
"2025-03-27 06:45:38",Agra,Munchies,"Bhujia & Mixtures",559016,34412,0
"2025-03-29 14:28:49",Agra,Munchies,"Bhujia & Mixtures",547731,36784,0
"2025-03-29 14:28:49",Agra,Munchies,"Bhujia & Mixtures",559017,36784,0
"2025-03-29 14:28:49",Agra,Munchies,"Bhujia & Mixtures",559016,36784,0
"2025-03-29 18:54:51",Agra,Munchies,"Bhujia & Mixtures",559016,33968,0
"2025-03-29 18:54:51",Agra,Munchies,"Bhujia & Mixtures",559017,33968,0
"2025-03-29 18:54:51",Agra,Munchies,"Bhujia & Mixtures",547731,33968,0
"2025-03-29 19:02:01",Agra,Munchies,"Bhujia & Mixtures",559017,33920,0
"2025-03-29 19:02:01",Agra,Munchies,"Bhujia & Mixtures",547731,33920,0
"2025-03-29 19:02:01",Agra,Munchies,"Bhujia & Mixtures",559016,33920,0
"2025-03-06 00:05:38",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,29861,0
"2025-03-06 00:05:38",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,29861,0
"2025-03-06 00:05:38",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,29861,0
"2025-03-06 00:27:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35586,0
"2025-03-06 00:27:00",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35586,0
"2025-03-06 00:27:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35586,0
"2025-03-06 00:55:01",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34666,1
"2025-03-06 00:57:11",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,30560,0
"2025-03-06 00:57:11",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,30560,0
"2025-03-06 00:57:11",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,30560,0
"2025-03-06 01:04:15",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38408,0
"2025-03-06 01:04:15",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38408,0
"2025-03-06 01:10:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33686,0
"2025-03-06 01:10:21",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33686,0
"2025-03-06 01:10:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33686,0
"2025-03-06 01:11:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34026,0
"2025-03-06 01:11:03",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34026,0
"2025-03-06 01:11:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34026,0
"2025-03-06 01:11:27",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34030,0
"2025-03-06 01:11:27",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34030,0
"2025-03-06 01:11:45",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34260,0
"2025-03-06 01:11:45",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34260,0
"2025-03-06 01:11:45",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34260,0
"2025-03-06 01:12:08",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34024,0
"2025-03-06 01:12:08",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34024,0
"2025-03-06 01:12:33",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33998,0
"2025-03-06 01:12:33",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33998,0
"2025-03-06 01:12:33",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33998,0
"2025-03-06 01:12:57",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34296,0
"2025-03-06 01:12:57",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34296,0
"2025-03-06 01:13:05",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34258,0
"2025-03-06 01:13:05",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34258,1
"2025-03-06 01:13:05",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34258,1
"2025-03-06 01:13:44",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33872,1
"2025-03-06 01:13:44",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33872,1
"2025-03-06 01:13:44",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33872,2
"2025-03-06 01:14:59",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34112,0
"2025-03-06 01:14:59",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34112,0
"2025-03-06 01:14:59",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34112,0
"2025-03-06 01:15:16",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34402,1
"2025-03-06 01:15:16",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34402,0
"2025-03-06 01:15:16",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34402,1
"2025-03-06 01:20:13",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35300,1
"2025-03-06 01:20:13",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35300,1
"2025-03-06 01:20:13",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35300,2
"2025-03-06 01:20:40",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35528,0
"2025-03-06 01:20:40",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35528,0
"2025-03-06 01:20:40",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35528,0
"2025-03-06 01:20:56",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35032,0
"2025-03-06 01:20:56",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35032,0
"2025-03-06 01:20:56",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35032,0
"2025-03-06 01:23:38",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35648,1
"2025-03-06 01:23:38",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35648,2
"2025-03-06 01:23:44",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35848,0
"2025-03-06 01:24:22",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35906,0
"2025-03-06 01:24:43",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35844,0
"2025-03-06 01:25:06",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35914,0
"2025-03-06 01:25:06",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35914,0
"2025-03-06 01:25:06",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35914,0
"2025-03-06 01:25:18",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35928,0
"2025-03-06 01:25:18",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35928,0
"2025-03-06 01:25:18",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35928,0
"2025-03-06 01:26:01",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36082,0
"2025-03-06 06:21:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,30560,1
"2025-03-06 06:21:21",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,30560,2
"2025-03-06 06:21:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,30560,1
"2025-03-06 06:23:50",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38408,0
"2025-03-06 06:23:50",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38408,0
"2025-03-06 06:31:04",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33998,1
"2025-03-06 06:31:04",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33998,1
"2025-03-06 06:31:04",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33998,1
"2025-03-06 06:31:06",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33686,0
"2025-03-06 06:31:06",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33686,0
"2025-03-06 06:31:06",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33686,0
"2025-03-06 06:31:42",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33872,0
"2025-03-06 06:31:42",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33872,0
"2025-03-06 06:31:42",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33872,0
"2025-03-06 06:32:00",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34026,0
"2025-03-06 06:32:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34026,0
"2025-03-06 06:32:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34026,0
"2025-03-06 12:59:43",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38022,0
"2025-03-06 12:59:43",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38022,0
"2025-03-06 12:59:43",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,38022,0
"2025-03-06 12:59:44",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36862,1
"2025-03-06 12:59:44",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,36862,1
"2025-03-06 18:34:39",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34296,0
"2025-03-06 18:34:39",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34296,0
"2025-03-06 18:35:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34030,0
"2025-03-06 18:35:00",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34030,0
"2025-03-06 18:35:21",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34112,1
"2025-03-06 18:35:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34112,0
"2025-03-06 18:35:21",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34112,0
"2025-03-06 18:36:42",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34676,0
"2025-03-06 18:36:42",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34676,0
"2025-03-06 18:38:16",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34260,1
"2025-03-06 18:38:16",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34260,1
"2025-03-06 18:38:16",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34260,0
"2025-03-06 18:38:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33998,0
"2025-03-06 18:38:36",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33998,0
"2025-03-06 18:38:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33998,0
"2025-03-06 18:38:58",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34024,1
"2025-03-06 18:38:58",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34024,1
"2025-03-06 18:38:58",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34024,0
"2025-03-06 18:39:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35028,0
"2025-03-06 18:39:03",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35028,0
"2025-03-06 18:39:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35028,0
"2025-03-06 18:39:23",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35300,0
"2025-03-06 18:39:23",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35300,0
"2025-03-06 18:39:23",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35300,0
"2025-03-06 18:41:03",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34402,0
"2025-03-06 18:41:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34402,0
"2025-03-06 18:41:03",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34402,0
"2025-03-06 18:42:23",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35844,0
"2025-03-06 18:42:25",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35848,0
"2025-03-06 18:42:43",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35914,0
"2025-03-06 18:42:43",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35914,0
"2025-03-06 18:42:43",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35914,0
"2025-03-06 18:43:53",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35032,0
"2025-03-06 18:43:53",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35032,0
"2025-03-06 18:43:53",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35032,0
"2025-03-06 18:46:32",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35528,0
"2025-03-06 18:46:32",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35528,0
"2025-03-06 18:46:32",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35528,0
"2025-03-06 18:47:25",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36082,0
"2025-03-06 18:48:09",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36852,0
"2025-03-06 18:48:24",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35648,0
"2025-03-06 18:48:24",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35648,0
"2025-03-06 18:48:46",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35906,0
"2025-03-06 18:49:54",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36638,0
"2025-03-06 18:49:54",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,36638,0
"2025-03-06 18:51:04",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38022,0
"2025-03-06 18:51:04",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,38022,0
"2025-03-06 18:51:04",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38022,0
"2025-03-06 18:54:35",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,36862,0
"2025-03-06 18:54:35",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36862,0
"2025-03-06 18:59:17",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34258,0
"2025-03-06 18:59:17",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34258,0
"2025-03-06 18:59:17",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34258,0
"2025-03-06 19:08:46",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35928,0
"2025-03-06 19:08:46",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35928,0
"2025-03-06 19:08:46",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35928,0
"2025-03-07 00:01:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,29861,0
"2025-03-07 00:01:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,29861,0
"2025-03-07 00:01:36",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,29861,0
"2025-03-07 01:19:46",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36082,0
"2025-03-07 01:20:48",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36638,0
"2025-03-07 01:20:48",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,36638,0
"2025-03-07 01:22:48",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36862,0
"2025-03-07 01:22:48",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,36862,0
"2025-03-07 01:24:39",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36852,0
"2025-03-07 01:25:13",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,38022,0
"2025-03-07 01:25:13",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38022,0
"2025-03-07 01:25:13",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38022,0
"2025-03-07 01:27:16",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,38408,0
"2025-03-07 01:27:16",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,38408,0
"2025-03-07 01:28:15",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34666,0
"2025-03-07 01:36:00",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34402,0
"2025-03-07 01:36:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34402,0
"2025-03-07 01:36:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34402,0
"2025-03-07 01:37:02",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34030,0
"2025-03-07 01:37:02",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34030,0
"2025-03-07 01:37:30",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,33998,0
"2025-03-07 01:37:30",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,33998,0
"2025-03-07 01:37:30",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,33998,0
"2025-03-11 18:49:33",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34260,0
"2025-03-11 18:49:33",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34260,0
"2025-03-11 18:49:33",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34260,0
"2025-03-11 18:49:36",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34026,1
"2025-03-11 18:49:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34026,1
"2025-03-11 18:49:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34026,0
"2025-03-11 18:51:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34112,1
"2025-03-11 18:51:36",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34112,2
"2025-03-11 18:51:36",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34112,1
"2025-03-11 18:51:39",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34676,1
"2025-03-11 18:51:39",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34676,1
"2025-03-11 18:51:59",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,34402,0
"2025-03-11 18:51:59",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,34402,0
"2025-03-11 18:51:59",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,34402,0
"2025-03-11 18:56:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35032,1
"2025-03-11 18:56:00",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35032,0
"2025-03-11 18:56:00",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35032,2
"2025-03-11 18:59:09",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35648,0
"2025-03-11 18:59:09",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35648,0
"2025-03-11 18:59:09",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35648,0
"2025-03-11 19:00:18",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35300,0
"2025-03-11 19:00:18",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35300,0
"2025-03-11 19:00:18",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35300,0
"2025-03-11 19:00:59",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35844,0
"2025-03-11 19:02:15",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35028,0
"2025-03-11 19:02:15",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35028,0
"2025-03-11 19:02:15",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35028,0
"2025-03-11 19:02:26",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35906,0
"2025-03-11 19:02:48",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35928,0
"2025-03-11 19:02:48",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35928,1
"2025-03-11 19:02:48",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35928,1
"2025-03-11 19:04:55",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,35914,1
"2025-03-11 19:04:55",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35914,0
"2025-03-11 19:04:55",Ahmedabad,Munchies,"Bhujia & Mixtures",559017,35914,0
"2025-03-11 19:05:07",Ahmedabad,Munchies,"Bhujia & Mixtures",547731,36082,0
"2025-03-11 19:06:34",Ahmedabad,Munchies,"Bhujia & Mixtures",559016,35528,0
